Planning_Region,Tenure_Type,Tenure_Length,Unit_Age,Residual_Life,Res_Floor_No,1KM_Cat1_School_Count,1KM_Cat2_School_Count,1KM_Cat3_School_Count,MRT_within_1Q,Area_SQFT,Unit_Price_PSF
Central Region,999 yrs,999,23,999,1,0,0,1,0,1022.58,1203
West Region,99 yrs,99,16,83,6,0,1,0,0,904.18,868
West Region,99 yrs,99,16,83,8,0,1,0,0,904.18,896
West Region,99 yrs,99,16,83,9,0,1,0,0,968.76,826
West Region,99 yrs,99,16,83,12,0,1,0,0,1108.69,855
West Region,99 yrs,99,16,83,20,0,1,0,0,1194.8,923
West Region,99 yrs,99,16,83,23,0,1,0,0,1194.8,942
West Region,99 yrs,99,16,83,24,0,1,0,0,1194.8,921
West Region,99 yrs,99,16,83,25,0,1,0,0,1194.8,929
Central Region,999 yrs,999,19,999,3,0,0,3,3,645.84,1084
Central Region,999 yrs,999,19,999,6,0,0,3,3,1657.66,935
Central Region,999 yrs,999,18,999,1,0,0,2,0,2066.69,1481
Central Region,999 yrs,999,18,999,3,0,0,2,0,1399.32,1608
Central Region,999 yrs,999,18,999,4,0,0,2,0,1474.67,1600
Central Region,999 yrs,999,18,999,8,0,0,2,0,1474.67,1675
Central Region,999 yrs,999,18,999,11,0,0,2,0,1474.67,1689
Central Region,999 yrs,999,17,999,6,0,1,1,0,1302.44,1881
Central Region,999 yrs,999,36,999,2,0,0,0,1,1184.04,1873
Central Region,999 yrs,999,36,999,3,0,0,0,1,1194.8,1640
Central Region,999 yrs,999,36,999,4,0,0,0,1,1270.15,1567
Central Region,999 yrs,999,36,999,6,0,0,0,1,2637.18,1550
Central Region,999 yrs,999,5,999,8,0,2,1,3,602.78,1891
Central Region,999 yrs,999,5,999,8,0,2,1,3,484.38,1961
Central Region,999 yrs,999,5,999,9,0,2,1,3,602.78,1825
Central Region,999 yrs,999,5,999,10,0,2,1,3,484.38,1858
Central Region,999 yrs,999,29,999,6,0,0,0,0,1259.39,683
Central Region,999 yrs,999,12,999,3,0,1,3,1,678.13,1401
Central Region,999 yrs,999,12,999,3,0,1,3,1,990.29,1524
Central Region,999 yrs,999,12,999,4,0,1,3,1,678.13,1342
Central Region,999 yrs,999,12,999,4,0,1,3,1,990.29,1595
Central Region,999 yrs,999,12,999,5,0,1,3,1,1539.25,1091
Central Region,999 yrs,999,12,999,5,0,1,3,1,1442.38,1109
East Region,999 yrs,999,14,999,2,0,1,2,1,990.29,1212
East Region,999 yrs,999,14,999,5,0,1,2,1,1356.26,1217
East Region,99 yrs,99,36,63,3,0,2,0,0,1528.49,739
East Region,99 yrs,99,3,96,6,0,0,1,2,742.72,1185
East Region,99 yrs,99,4,95,7,0,0,2,1,548.96,1139
North East Region,99 yrs,99,8,91,5,0,1,0,0,979.52,1000
North East Region,99 yrs,99,8,91,6,0,1,0,0,979.52,1091
North East Region,99 yrs,99,8,91,8,0,1,0,0,979.52,1072
North East Region,999 yrs,999,5,999,2,0,0,2,0,785.77,1444
North East Region,99 yrs,99,5,94,6,0,0,0,2,753.48,1259
North East Region,99 yrs,99,5,94,15,0,0,0,2,753.48,1287
North East Region,99 yrs,99,6,93,2,0,0,1,1,1162.51,960
North East Region,99 yrs,99,6,93,11,0,0,1,1,1162.51,989
North East Region,99 yrs,99,6,93,14,0,0,1,1,1065.64,967
North East Region,99 yrs,99,5,94,10,0,0,3,3,925.7,929
North East Region,99 yrs,99,5,94,11,0,0,3,3,925.7,934
North East Region,99 yrs,99,5,94,12,0,0,3,3,1011.82,909
North East Region,99 yrs,99,5,94,15,0,0,3,3,1011.82,914
Central Region,99 yrs,99,4,95,3,0,0,1,2,688.9,1955
Central Region,99 yrs,99,4,95,9,0,0,1,2,419.8,2525
Central Region,99 yrs,99,4,95,16,0,0,1,2,527.44,2275
Central Region,99 yrs,99,4,95,17,0,0,1,2,1011.82,2078
Central Region,99 yrs,99,4,95,19,0,0,1,2,667.37,2023
Central Region,99 yrs,99,4,95,21,0,0,1,2,645.84,1997
Central Region,99 yrs,99,4,95,24,0,0,1,2,968.76,1941
Central Region,99 yrs,99,4,95,32,0,0,1,2,1722.24,2246
Central Region,99 yrs,99,4,95,36,0,0,1,2,1001.05,1978
Central Region,99 yrs,99,4,95,44,0,0,1,2,1722.24,1800
Central Region,99 yrs,99,4,95,49,0,0,1,2,2497.25,2202
Central Region,999 yrs,999,7,999,4,0,0,2,1,516.67,1500
Central Region,999 yrs,999,32,999,1,0,0,0,0,1119.46,1840
Central Region,99 yrs,99,5,94,5,0,0,1,0,2841.7,1879
Central Region,99 yrs,99,10,89,3,0,0,2,1,1184.04,1242
Central Region,99 yrs,99,10,89,8,0,0,2,1,1184.04,1233
Central Region,99 yrs,99,10,89,9,0,0,2,1,1184.04,1199
Central Region,999 yrs,999,26,999,5,0,0,1,2,1033.34,948
Central Region,999 yrs,999,26,999,8,0,0,1,2,1108.69,902
East Region,99 yrs,99,26,73,1,0,1,0,1,925.7,994
East Region,99 yrs,99,26,73,6,0,1,0,1,850.36,1058
East Region,99 yrs,99,6,93,1,0,1,1,0,624.31,1153
East Region,99 yrs,99,6,93,2,0,1,1,0,581.26,1252
Central Region,999 yrs,999,10,999,5,0,1,1,1,1216.33,1011
East Region,99 yrs,99,22,77,4,0,0,0,1,2314.26,847
East Region,99 yrs,99,9,90,6,0,0,1,1,1367.03,1119
East Region,99 yrs,99,18,81,6,0,0,1,1,1248.62,794
Central Region,99 yrs,99,27,72,10,1,1,1,2,1528.49,1039
Central Region,999 yrs,999,24,999,2,5,0,5,1,2109.74,924
Central Region,999 yrs,999,23,999,2,0,0,0,0,1097.93,1093
Central Region,999 yrs,999,23,999,3,0,0,0,0,1097.93,1228
Central Region,999 yrs,999,8,999,4,0,1,0,0,2023.63,1260
Central Region,999 yrs,999,8,999,6,0,1,0,0,2023.63,1260
Central Region,999 yrs,999,8,999,8,0,1,0,0,1571.54,1177
Central Region,999 yrs,999,8,999,11,0,1,0,0,2023.63,1334
Central Region,999 yrs,999,8,999,14,0,1,0,0,1571.54,1241
Central Region,999 yrs,999,29,999,5,0,0,0,1,2142.04,1559
Central Region,999 yrs,999,29,999,10,0,0,0,1,2400.37,1583
Central Region,999 yrs,999,29,999,12,0,0,0,1,2411.14,1597
Central Region,999 yrs,999,29,999,14,0,0,0,1,2411.14,1622
Central Region,999 yrs,999,29,999,14,0,0,0,1,2400.37,1625
Central Region,999 yrs,999,29,999,19,0,0,0,1,2411.14,1711
East Region,99 yrs,99,7,92,2,0,3,3,0,1194.8,841
East Region,99 yrs,99,7,92,2,0,3,3,0,570.49,990
East Region,99 yrs,99,7,92,2,0,3,3,0,570.49,996
East Region,99 yrs,99,7,92,3,0,3,3,0,1194.8,887
East Region,99 yrs,99,7,92,3,0,3,3,0,570.49,1025
East Region,99 yrs,99,7,92,8,0,3,3,0,570.49,1017
East Region,99 yrs,99,6,93,9,0,1,1,0,1065.64,1051
East Region,99 yrs,99,6,93,10,0,1,1,0,775.01,981
North East Region,99 yrs,99,8,91,1,0,1,0,0,1808.35,829
North East Region,99 yrs,99,8,91,5,0,1,0,0,1216.33,1085
North East Region,99 yrs,99,8,91,5,0,1,0,0,1216.33,1085
North East Region,99 yrs,99,8,91,10,0,1,0,0,1216.33,1077
North East Region,99 yrs,99,8,91,10,0,1,0,0,1453.14,1060
West Region,99 yrs,100,35,65,4,0,0,1,3,1668.42,935
West Region,99 yrs,100,35,65,4,0,0,1,3,1700.71,882
West Region,99 yrs,100,35,65,5,0,0,1,3,1668.42,937
West Region,99 yrs,100,35,65,12,0,0,1,3,1668.42,899
West Region,99 yrs,100,35,65,20,0,0,1,3,1700.71,894
West Region,999 yrs,999,19,999,1,0,0,1,1,1926.76,976
West Region,999 yrs,999,19,999,6,0,0,1,1,1528.49,1093
West Region,999 yrs,999,15,999,7,0,0,4,3,1765.3,972
North East Region,999 yrs,999,28,999,5,0,1,0,0,1259.39,1126
North East Region,999 yrs,999,28,999,7,0,1,0,0,807.3,1071
North East Region,999 yrs,999,28,999,9,0,1,0,0,1237.86,1131
North East Region,999 yrs,999,28,999,11,0,1,0,0,1237.86,1146
North East Region,999 yrs,999,28,999,11,0,1,0,0,807.3,1202
North East Region,99 yrs,99,7,92,1,0,0,2,3,1270.15,811
North East Region,99 yrs,99,7,92,5,0,0,2,3,1076.4,869
North East Region,99 yrs,99,7,92,6,0,0,2,3,1076.4,859
North East Region,99 yrs,99,7,92,8,0,0,2,3,1076.4,910
North East Region,99 yrs,99,7,92,9,0,0,2,3,990.29,870
North East Region,99 yrs,99,7,92,12,0,0,2,3,1076.4,910
North East Region,99 yrs,99,7,92,14,0,0,2,3,1076.4,910
North East Region,99 yrs,99,7,92,15,0,0,2,3,990.29,897
Central Region,999 yrs,999,19,999,4,0,1,1,1,1474.67,1472
Central Region,999 yrs,999,19,999,6,0,1,1,1,678.13,1585
Central Region,999 yrs,999,19,999,7,0,1,1,1,656.6,1493
Central Region,999 yrs,999,19,999,8,0,1,1,1,645.84,1595
Central Region,999 yrs,999,19,999,8,0,1,1,1,656.6,1523
Central Region,999 yrs,999,19,999,10,0,1,1,1,1011.82,1601
Central Region,999 yrs,999,16,999,3,1,1,0,1,1065.64,1924
Central Region,999 yrs,999,12,999,19,0,0,3,0,1259.39,1390
Central Region,999 yrs,999,12,999,20,0,0,3,0,1184.04,1345
Central Region,99 yrs,99,20,79,3,0,0,1,1,1216.33,960
Central Region,99 yrs,99,20,79,3,0,0,1,1,1205.57,933
Central Region,99 yrs,99,20,79,8,0,0,1,1,1259.39,993
Central Region,99 yrs,99,20,79,12,0,0,1,1,1216.33,954
Central Region,99 yrs,99,20,79,14,0,0,1,1,1022.58,1032
Central Region,99 yrs,99,20,79,17,0,0,1,1,1237.86,1058
Central Region,999 yrs,999,36,999,3,0,0,0,0,2658.71,1354
Central Region,999 yrs,999,36,999,8,0,0,0,0,2658.71,1533
Central Region,999 yrs,999,5,999,2,0,1,3,1,1140.98,1735
East Region,999 yrs,999,8,999,3,0,1,0,0,516.67,1306
East Region,999 yrs,999,8,999,4,0,1,0,0,990.29,1253
East Region,999 yrs,999,8,999,4,0,1,0,0,796.54,1036
East Region,99 yrs,99,16,83,5,0,0,1,0,1453.14,805
North East Region,99 yrs,99,37,62,3,0,1,3,1,1496.2,856
Central Region,99 yrs,99,27,72,7,1,1,1,2,1506.96,969
West Region,99 yrs,99,22,77,3,0,0,3,1,1431.61,608
West Region,99 yrs,99,22,77,5,0,0,3,1,1431.61,674
North East Region,99 yrs,99,4,95,2,0,1,4,2,1044.11,1092
North East Region,99 yrs,99,4,95,6,0,1,4,2,710.42,1143
North East Region,99 yrs,99,4,95,11,0,1,4,2,947.23,1087
North East Region,99 yrs,99,4,95,12,0,1,4,2,688.9,1089
North East Region,99 yrs,99,4,95,17,0,1,4,2,688.9,1137
North East Region,99 yrs,99,4,95,17,0,1,4,2,710.42,1157
Central Region,999 yrs,999,15,999,5,0,1,2,2,430.56,1668
Central Region,999 yrs,999,15,999,7,0,1,2,2,807.3,1486
Central Region,999 yrs,999,15,999,13,0,1,0,1,3530.59,1756
Central Region,999 yrs,999,28,999,4,0,0,1,0,1679.18,1638
Central Region,999 yrs,999,28,999,4,0,0,1,0,1270.15,1653
Central Region,999 yrs,999,19,999,2,1,0,0,1,3562.88,1965
Central Region,999 yrs,999,19,999,3,1,0,0,1,2992.39,1805
Central Region,999 yrs,999,11,999,1,0,1,1,2,2594.12,1831
Central Region,999 yrs,999,14,999,2,0,1,2,0,1001.05,1389
Central Region,999 yrs,999,14,999,4,0,1,2,0,1001.05,1379
Central Region,999 yrs,999,14,999,6,0,1,2,0,1001.05,1379
Central Region,999 yrs,999,14,999,11,0,1,2,0,1001.05,1389
Central Region,999 yrs,999,14,999,14,0,1,2,0,1044.11,1226
Central Region,99 yrs,99,8,91,1,0,0,1,1,1431.61,1397
Central Region,99 yrs,99,8,91,2,0,0,1,1,1184.04,1478
Central Region,99 yrs,99,8,91,9,0,0,1,1,1151.75,1632
Central Region,99 yrs,99,8,91,11,0,0,1,1,624.31,1730
Central Region,99 yrs,99,8,91,13,0,0,1,1,1130.22,1708
East Region,99 yrs,99,3,96,4,0,0,1,2,904.18,1316
East Region,99 yrs,99,3,96,5,0,0,1,2,753.48,1241
East Region,99 yrs,99,3,96,6,0,0,1,2,742.72,1192
East Region,99 yrs,99,3,96,6,0,0,1,2,904.18,1194
East Region,99 yrs,99,3,96,12,0,0,1,2,462.85,1404
East Region,99 yrs,99,5,94,9,0,1,1,0,785.77,1063
East Region,99 yrs,99,5,94,13,0,1,1,0,1280.92,976
East Region,99 yrs,99,20,79,10,0,0,1,1,1539.25,812
East Region,99 yrs,99,25,74,1,0,1,2,0,936.47,719
East Region,99 yrs,99,25,74,2,0,1,2,0,936.47,682
East Region,99 yrs,99,25,74,3,0,1,2,0,936.47,737
East Region,99 yrs,99,25,74,10,0,1,2,0,1453.14,668
East Region,99 yrs,99,25,74,11,0,1,2,0,1453.14,680
North East Region,999 yrs,999,5,999,2,0,1,0,0,753.48,1672
North East Region,999 yrs,999,11,999,2,0,0,1,0,958,1044
North East Region,999 yrs,999,11,999,2,0,0,1,0,1087.16,901
North East Region,999 yrs,999,11,999,4,0,0,1,0,775.01,1114
Central Region,999 yrs,999,26,999,6,0,0,0,0,1646.89,1214
Central Region,999 yrs,999,15,999,3,0,0,0,1,1485.43,1747
Central Region,999 yrs,999,15,999,9,0,0,0,1,1506.96,1652
West Region,999 yrs,999,38,999,1,0,0,0,0,871.88,1353
West Region,999 yrs,999,38,999,2,0,0,0,0,1754.53,1117
West Region,99 yrs,100,35,65,11,0,0,1,0,1700.71,864
West Region,99 yrs,100,35,65,17,0,0,1,0,1700.71,917
West Region,99 yrs,100,35,65,17,0,0,1,0,1700.71,926
West Region,99 yrs,100,35,65,23,0,0,1,0,1700.71,904
North East Region,999 yrs,999,9,999,2,1,0,0,0,1194.8,1197
North East Region,999 yrs,999,9,999,2,1,0,0,0,914.94,1249
North East Region,999 yrs,999,9,999,3,1,0,0,0,1216.33,1299
North East Region,999 yrs,999,9,999,4,1,0,0,0,1517.72,1232
North East Region,999 yrs,999,9,999,4,1,0,0,0,1270.15,1220
North East Region,999 yrs,999,9,999,5,1,0,0,0,2238.91,817
Central Region,99 yrs,99,15,84,1,0,0,0,,1302.44,1367
Central Region,999 yrs,999,10,999,9,0,1,0,1,1227.1,1956
Central Region,999 yrs,999,10,999,4,0,1,0,1,1754.53,2509
Central Region,999 yrs,999,10,999,7,0,1,0,1,1754.53,1795
Central Region,999 yrs,999,30,999,1,0,0,1,0,1345.5,1747
Central Region,999 yrs,999,30,999,1,0,0,1,0,1829.88,1519
Central Region,999 yrs,999,30,999,3,0,0,1,0,1657.66,1927
Central Region,999 yrs,999,21,999,12,0,2,0,0,1194.8,1122
Central Region,999 yrs,999,8,999,2,0,0,1,1,452.09,1239
Central Region,999 yrs,999,8,999,4,0,0,1,1,452.09,1250
Central Region,999 yrs,999,8,999,5,0,0,1,1,430.56,1347
Central Region,999 yrs,999,8,999,5,0,0,1,1,473.62,1225
Central Region,999 yrs,999,8,999,6,0,0,1,1,430.56,1231
Central Region,999 yrs,999,8,999,7,0,0,1,1,452.09,1252
Central Region,999 yrs,999,8,999,8,0,0,1,1,473.62,1250
East Region,99 yrs,99,7,92,1,0,1,1,0,1485.43,764
East Region,99 yrs,99,7,92,1,0,1,1,0,1657.66,766
East Region,99 yrs,99,7,92,1,0,1,1,0,1205.57,712
East Region,99 yrs,99,7,92,2,0,1,1,0,1237.86,806
East Region,99 yrs,99,7,92,4,0,1,1,0,914.94,831
East Region,99 yrs,99,7,92,5,0,1,1,0,1097.93,854
East Region,99 yrs,99,7,92,5,0,1,1,0,914.94,855
East Region,99 yrs,99,7,92,10,0,1,1,0,1140.98,855
North East Region,99 yrs,99,17,82,6,0,0,1,0,1248.62,785
North East Region,99 yrs,99,17,82,10,0,0,1,0,1248.62,809
North East Region,999 yrs,999,34,999,2,2,0,2,1,2238.91,1121
North East Region,999 yrs,999,34,999,6,2,0,2,1,1991.34,1150
Central Region,999 yrs,999,34,999,3,0,1,0,0,1646.89,1069
Central Region,99 yrs,99,15,84,10,1,0,0,1,1130.22,1433
West Region,99 yrs,99,5,94,12,0,0,2,1,1044.11,1307
West Region,99 yrs,99,5,94,15,0,0,2,1,1227.1,1125
Central Region,999 yrs,999,13,999,3,0,0,0,1,1151.75,1337
Central Region,999 yrs,999,13,999,3,0,0,0,1,968.76,1381
Central Region,999 yrs,999,17,999,7,0,1,0,2,1162.51,1781
Central Region,999 yrs,999,17,999,8,0,1,0,2,1119.46,1639
Central Region,999 yrs,999,17,999,8,0,1,0,2,1313.21,1493
Central Region,99 yrs,99,22,77,6,0,3,0,0,1162.51,1359
Central Region,99 yrs,99,22,77,10,0,3,0,0,2529.54,1174
Central Region,999 yrs,999,28,999,3,0,0,1,0,1194.8,879
Central Region,999 yrs,999,28,999,4,0,0,1,0,1194.8,879
Central Region,999 yrs,999,3,999,9,0,0,1,0,818.06,1834
Central Region,999 yrs,999,3,999,14,0,0,1,0,710.42,1951
Central Region,999 yrs,999,9,999,2,0,1,3,0,462.85,1577
Central Region,999 yrs,999,16,999,4,0,0,2,0,871.88,1376
East Region,99 yrs,99,24,75,,1,0,0,1,3422.95,651
Central Region,999 yrs,999,9,999,2,1,0,0,1,559.73,1476
Central Region,999 yrs,999,9,999,2,1,0,0,1,516.67,1452
Central Region,999 yrs,999,9,999,3,1,0,0,1,613.55,1516
Central Region,999 yrs,999,9,999,4,1,0,0,1,613.55,1630
Central Region,999 yrs,999,9,999,5,1,0,0,1,1302.44,906
West Region,999 yrs,999,21,999,1,0,0,3,1,1205.57,1020
West Region,999 yrs,999,21,999,4,0,0,3,1,979.52,1103
West Region,999 yrs,999,21,999,5,0,0,3,1,1011.82,1126
West Region,99 yrs,99,22,77,9,0,0,2,2,1431.61,608
West Region,99 yrs,99,22,77,10,0,0,2,2,1431.61,740
West Region,99 yrs,99,9,90,12,0,1,1,4,1259.39,834
West Region,99 yrs,99,9,90,13,0,1,1,4,1119.46,911
North East Region,99 yrs,99,2,97,3,0,1,2,2,667.37,1124
North East Region,99 yrs,99,2,97,3,0,1,2,2,678.13,1177
North East Region,99 yrs,99,2,97,3,0,1,2,2,871.88,1101
North East Region,99 yrs,99,2,97,4,0,1,2,2,871.88,1101
North East Region,99 yrs,99,2,97,5,0,1,2,2,667.37,1154
North East Region,99 yrs,99,2,97,5,0,1,2,2,678.13,1158
North East Region,99 yrs,99,2,97,6,0,1,2,2,979.52,1174
North East Region,99 yrs,99,2,97,9,0,1,2,2,979.52,1205
North East Region,99 yrs,99,2,97,12,0,1,2,2,1442.38,1144
North East Region,99 yrs,99,2,97,17,0,1,2,2,979.52,1246
North East Region,99 yrs,99,2,97,20,0,1,2,2,667.37,1229
North East Region,99 yrs,99,2,97,25,0,1,2,2,592.02,1284
Central Region,999 yrs,999,22,999,3,0,0,0,1,1280.92,1132
Central Region,999 yrs,999,22,999,3,0,0,0,1,990.29,1070
Central Region,999 yrs,999,22,999,3,0,0,0,1,1205.57,1269
Central Region,999 yrs,999,22,999,4,0,0,0,1,990.29,1161
Central Region,999 yrs,999,10,999,5,0,0,2,1,441.32,1613
Central Region,999 yrs,999,5,999,2,0,1,0,0,398.27,2210
Central Region,999 yrs,999,5,999,2,0,1,0,0,398.27,2029
Central Region,999 yrs,999,5,999,3,0,1,0,0,398.27,2134
Central Region,999 yrs,999,5,999,4,0,1,0,0,1054.87,1564
Central Region,999 yrs,999,5,999,4,0,1,0,0,1194.8,1465
Central Region,999 yrs,999,5,999,4,0,1,0,0,376.74,2336
Central Region,999 yrs,999,5,999,4,0,1,0,0,398.27,2184
Central Region,99 yrs,99,42,57,5,0,1,0,1,2314.26,1275
Central Region,99 yrs,99,42,57,7,0,1,0,1,2378.84,1211
Central Region,99 yrs,99,42,57,9,0,1,0,1,2583.36,1350
Central Region,99 yrs,99,42,57,13,0,1,0,1,2421.9,1321
Central Region,99 yrs,99,42,57,13,0,1,0,1,2486.48,1297
Central Region,99 yrs,99,42,57,18,0,1,0,1,2583.36,1386
Central Region,999 yrs,999,16,999,4,0,1,0,0,1345.5,1323
Central Region,999 yrs,999,16,999,5,0,1,0,0,1991.34,1411
Central Region,999 yrs,999,19,999,1,0,0,0,0,1076.4,1505
Central Region,999 yrs,999,19,999,1,0,0,0,0,861.12,1486
Central Region,999 yrs,999,19,999,2,0,0,0,0,1108.69,1434
Central Region,999 yrs,999,19,999,4,0,0,0,0,1022.58,1516
Central Region,99 yrs,99,5,94,3,0,0,2,1,818.06,1033
Central Region,99 yrs,99,5,94,4,0,0,2,1,936.47,1223
Central Region,99 yrs,99,5,94,6,0,0,2,1,839.59,1355
Central Region,99 yrs,99,5,94,6,0,0,2,1,1033.34,1335
Central Region,99 yrs,99,5,94,10,0,0,2,1,936.47,1292
Central Region,99 yrs,99,5,94,15,0,0,2,1,839.59,1370
Central Region,99 yrs,99,5,94,16,0,0,2,1,839.59,1441
Central Region,99 yrs,99,5,94,16,0,0,2,1,936.47,1388
Central Region,99 yrs,99,5,94,17,0,0,2,1,818.06,1332
Central Region,99 yrs,99,5,94,17,0,0,2,1,699.66,1501
Central Region,99 yrs,99,5,94,21,0,0,2,1,441.32,1668
Central Region,99 yrs,99,5,94,22,0,0,2,1,839.59,1451
Central Region,99 yrs,99,5,94,23,0,0,2,1,839.59,1525
Central Region,99 yrs,99,5,94,24,0,0,2,1,936.47,1431
Central Region,99 yrs,99,5,94,25,0,0,2,1,699.66,1615
Central Region,99 yrs,99,5,94,25,0,0,2,1,441.32,1643
Central Region,99 yrs,99,5,94,26,0,0,2,1,699.66,1622
Central Region,99 yrs,99,5,94,27,0,0,2,1,839.59,1507
Central Region,99 yrs,99,5,94,27,0,0,2,1,699.66,1544
Central Region,99 yrs,99,5,94,27,0,0,2,1,1033.34,1500
Central Region,99 yrs,99,5,94,28,0,0,2,1,441.32,1661
Central Region,99 yrs,99,5,94,29,0,0,2,1,1453.14,1115
East Region,99 yrs,99,6,93,2,0,1,1,0,538.2,1208
East Region,99 yrs,99,6,93,5,0,1,1,0,538.2,1263
East Region,99 yrs,99,6,93,5,0,1,1,0,548.96,1211
East Region,999 yrs,999,11,999,3,0,1,2,0,602.78,1302
Central Region,99 yrs,99,21,78,6,0,0,0,1,3035.45,1676
Central Region,99 yrs,99,21,78,17,0,0,0,1,3035.45,1647
East Region,99 yrs,99,6,93,9,0,0,1,2,753.48,1099
East Region,99 yrs,99,6,93,10,0,0,1,2,753.48,1112
East Region,99 yrs,99,6,93,11,0,0,1,2,753.48,1095
North East Region,99 yrs,99,5,94,3,0,1,2,2,699.66,1179
North East Region,99 yrs,99,5,94,4,0,1,2,2,452.09,1478
North East Region,99 yrs,99,5,94,6,0,1,2,2,645.84,1313
North East Region,99 yrs,99,5,94,6,0,1,2,2,441.32,1473
North East Region,99 yrs,99,5,94,6,0,1,2,2,688.9,1250
North East Region,99 yrs,99,5,94,8,0,1,2,2,645.84,1324
North East Region,999 yrs,999,14,999,4,0,0,0,0,1033.34,963
North East Region,999 yrs,999,4,999,3,0,0,0,0,742.72,1266
Central Region,999 yrs,999,6,999,1,0,1,0,0,527.44,1991
Central Region,999 yrs,999,6,999,1,0,1,0,0,678.13,1799
Central Region,999 yrs,999,6,999,5,0,1,0,0,1130.22,1478
Central Region,999 yrs,999,6,999,5,0,1,0,0,1087.16,1407
Central Region,99 yrs,99,37,62,12,0,1,0,0,1754.53,909
West Region,99 yrs,99,7,92,5,0,0,2,4,861.12,1045
West Region,99 yrs,99,7,92,7,0,0,2,4,861.12,1074
West Region,99 yrs,99,7,92,8,0,0,2,4,861.12,1089
North East Region,999 yrs,999,29,999,2,0,0,0,0,1367.03,973
North East Region,999 yrs,999,29,999,6,0,0,0,0,1367.03,1002
Central Region,99 yrs,99,10,89,3,0,0,1,1,1625.36,1292
Central Region,99 yrs,99,10,89,8,0,0,1,1,1011.82,1433
Central Region,99 yrs,99,10,89,22,0,0,1,1,1528.49,1843
Central Region,99 yrs,99,10,89,22,0,0,1,1,2508.01,1535
Central Region,99 yrs,99,10,89,28,0,0,1,1,893.41,1634
Central Region,99 yrs,99,10,89,34,0,0,1,1,2174.33,1610
Central Region,999 yrs,999,7,999,5,0,0,0,1,1474.67,1526
Central Region,999 yrs,999,7,999,5,0,0,0,1,1474.67,1560
West Region,99 yrs,99,4,95,9,1,0,1,1,936.47,1463
West Region,99 yrs,99,4,95,10,1,0,1,1,1517.72,1252
Central Region,999 yrs,999,23,999,4,0,0,2,7,871.88,1480
Central Region,999 yrs,999,23,999,5,0,0,2,7,1291.68,1446
Central Region,999 yrs,999,46,999,23,0,1,0,2,3024.68,1646
Central Region,999 yrs,999,23,999,6,0,0,3,0,1227.1,1019
Central Region,999 yrs,999,23,999,10,0,0,3,0,1216.33,1100
Central Region,999 yrs,999,21,999,8,0,0,1,1,1011.82,987
Central Region,999 yrs,999,7,999,2,0,0,1,1,678.13,1113
Central Region,999 yrs,999,7,999,4,0,0,1,1,678.13,1133
Central Region,999 yrs,999,7,999,4,0,0,1,1,516.67,1171
East Region,999 yrs,999,5,999,3,0,1,0,0,355.21,1444
East Region,999 yrs,999,5,999,4,0,1,0,0,365.98,1456
East Region,999 yrs,999,37,999,10,0,1,2,0,2109.74,1448
East Region,999 yrs,999,37,999,16,0,1,2,0,2109.74,1602
East Region,99 yrs,99,4,95,2,3,0,0,2,635.08,1354
East Region,99 yrs,99,4,95,5,3,0,0,2,635.08,1181
East Region,99 yrs,99,4,95,9,3,0,0,2,613.55,1218
East Region,99 yrs,99,4,95,9,3,0,0,2,613.55,1219
East Region,99 yrs,99,35,64,2,0,0,0,0,936.47,913
East Region,99 yrs,99,35,64,8,0,0,0,0,936.47,1020
East Region,99 yrs,99,35,64,9,0,0,0,0,936.47,924
East Region,99 yrs,99,35,64,20,0,0,0,0,936.47,1004
East Region,99 yrs,99,35,64,21,0,0,0,0,936.47,1000
East Region,99 yrs,99,35,64,28,0,0,0,0,2238.91,965
East Region,99 yrs,99,20,79,3,1,2,1,1,1377.79,871
East Region,99 yrs,99,20,79,9,1,2,1,1,1345.5,977
East Region,99 yrs,99,20,79,10,1,2,1,1,1377.79,1005
North East Region,99 yrs,99,7,92,10,0,2,0,1,871.88,1049
North East Region,999 yrs,999,27,999,2,0,0,0,0,1388.56,979
North East Region,999 yrs,999,27,999,4,0,0,0,0,1485.43,959
Central Region,99 yrs,99,15,84,6,1,0,0,1,1173.28,1389
Central Region,99 yrs,99,15,84,7,1,0,0,1,1130.22,1389
Central Region,99 yrs,99,15,84,10,1,0,0,1,1173.28,1517
Central Region,999 yrs,999,22,999,9,1,0,1,0,1119.46,1197
West Region,99 yrs,99,12,87,8,0,2,2,2,1065.64,1140
West Region,99 yrs,99,12,87,8,0,2,2,2,1237.86,1107
West Region,99 yrs,99,12,87,13,0,2,2,2,1237.86,1115
West Region,99 yrs,99,4,95,13,0,0,1,1,828.83,1351
West Region,99 yrs,99,4,95,14,0,0,1,1,1248.62,1361
West Region,99 yrs,99,4,95,16,0,0,1,1,527.44,1301
West Region,99 yrs,99,4,95,17,0,0,1,1,548.96,1220
West Region,999 yrs,999,37,999,,0,0,4,1,2023.63,988
West Region,999 yrs,999,21,999,5,0,0,3,1,1356.26,1054
West Region,999 yrs,999,21,999,6,0,0,3,1,1388.56,1066
West Region,999 yrs,999,21,999,18,0,0,3,1,1323.97,1220
North East Region,99 yrs,99,6,93,7,0,2,1,1,1237.86,1010
North East Region,99 yrs,99,6,93,8,0,2,1,1,1119.46,880
North East Region,99 yrs,99,6,93,12,0,2,1,1,1237.86,1010
